code_a,code_b,n_both,n_a,n_b,support,lift,conf_a_to_b,conf_b_to_a,leverage,jaccard,odds_ratio,se_log_or,or_ci_low,or_ci_high,z_stat,z_crit,desc_a,ccsr_a,ccsr_desc_a,chapter_a,desc_b,ccsr_b,ccsr_desc_b,chapter_b,same_ccsr,same_icd3,same_chapter,definitional,context_code,wrapper_code,adverse_effect_pair,same_concept_text,structural,obstetric
N179,Z7982,164907,899456,878735,0.023279438098592495,1.4779775617707172,0.18334081933968976,0.1876640853044433,0.007528564268882824,0.10221820832537855,1.7204980557147713,0.0030015127623677948,1.6937192854614829,1.7477002152170538,180.78011294439045,5.226346176164583,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
N186,Z992,163146,216385,168131,0.023030842887403025,31.766405837801646,0.7539616886567923,0.9703505005025843,0.022305836633784097,0.7369833310746714,4218.065778753199,0.015021315338729484,3899.5847875092763,4562.557267860537,555.6858216116973,5.226346176164583,End stage renal disease,GEN003,Chronic kidney disease,Genitourinary,Dependence on renal dialysis,XXX000,Unacceptable PDX,Factors/status,False,False,False,True,False,False,False,False,True,False
J449,K219,163040,530930,1192577,0.023015879177927683,1.8240513879230216,0.30708379635733524,0.13671234645645522,0.010397879854928896,0.10448154302526103,2.3775869875290074,0.0031629108968750236,2.338607426439764,2.417216254150497,273.82564062689954,5.226346176164583,"Chronic obstructive pulmonary disease, unspecified",RSP008,Chronic obstructive pulmonary disease and bronchiectasis,Respiratory,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
E785,N390,162064,1768237,454737,0.022878100117098087,1.4277507113668435,0.0916528723242416,0.3563906169939987,0.006854224285724166,0.07863710690908385,1.7316741703875336,0.003226274259121955,1.702720120121297,1.7611205722839138,170.19280600758157,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Urinary tract infection, site not specified",GEN004,Urinary tract infections,Genitourinary,False,False,False,False,False,False,False,False,False,False
F329,Z87891,160973,725159,1189002,0.022724086843158443,1.3225247522480312,0.22198304096067206,0.1353849699159463,0.0055417340709082615,0.09181730652959066,1.4794614058457192,0.0030240695142189963,1.4562625734621508,1.5030298047029225,129.52020604425462,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
D649,I10,159919,536954,1922540,0.02257529675082812,1.097372813284688,0.2978262569978061,0.08318110416428266,0.002003166224598757,0.06954285030929629,1.1512568096556055,0.003111554766416786,1.1326864054164802,1.1701316758463842,45.268116473614,5.226346176164583,"Anemia, unspecified",BLD003,Aplastic anemia,Blood/immune,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
I10,N390,159803,1922540,454737,0.022558921370647553,1.2948392304403458,0.08312076731823526,0.3514185122389425,0.0051367419677453285,0.07206533199487344,1.4958042276138168,0.0032281669100063986,1.4707794366878009,1.5212548064895888,124.7345686637849,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,"Urinary tract infection, site not specified",GEN004,Urinary tract infections,Genitourinary,False,False,False,False,False,False,False,False,False,False
G4733,K219,159419,470750,1192577,0.022504713215567056,2.011545776408952,0.33864896441848114,0.1336760645224585,0.011316942358200402,0.10600315976775175,2.765525369070015,0.0032606577804081254,2.718796441118799,2.813057443838125,311.97098632499905,5.226346176164583,Obstructive sleep apnea (adult) (pediatric),NVS016,Sleep wake disorders,Nervous,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
Z794,Z7982,158659,550187,878735,0.02239742624197024,2.3246793674436366,0.2883728623177211,0.18055386436183832,0.012762795954611578,0.12490248082483706,3.271635520501475,0.0032276387150452996,3.216909968794558,3.3272920544362687,367.23131790460644,5.226346176164583,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,True,True,True,False,False,False,False,True,True,False
E785,Z951,158598,1768237,260258,0.022388815050668393,2.441292079191316,0.08969272784134706,0.6093876076816083,0.01321792753519964,0.08481643641334255,5.053376059763106,0.004117638147470744,4.945788192691348,5.1633043321838334,393.4431556604191,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Presence of aortocoronary bypass graft,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E785,I4891,156328,1768237,353708,0.022068365800583162,1.7705900237323173,0.08840896327811261,0.441969081841519,0.00960451730669855,0.07953126168526219,2.514835242118839,0.0035041270969556567,2.4691982679119624,2.5613157020197663,263.1774663981544,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Unspecified atrial fibrillation,CIR017,Cardiac dysrhythmias,Circulatory,False,False,False,False,False,False,False,False,False,False
E6601,I10,155905,431917,1922540,0.022008652129752303,1.329997910969453,0.36096055492143164,0.08109324123295224,0.005460767393820721,0.07091258246336679,1.5619705346745958,0.0032875388377316592,1.5353622878910351,1.589039909624765,135.648036238129,5.226346176164583,Morbid (severe) obesity due to excess calories,END009,Obesity,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
E7800,I10,155628,326467,1922540,0.02196954885121767,1.7564656503669798,0.47670361782354725,0.0809491610057528,0.009461733029924748,0.07434296417418919,2.572903278303099,0.0036118344644872737,2.5247908922050715,2.6219324934752457,261.64957194577653,5.226346176164583,"Pure hypercholesterolemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,M1990,155119,1768237,333307,0.02189769481232191,1.864432588686527,0.08772523140280404,0.4653937661075225,0.010152730180616666,0.07969431136570893,2.7724401862513215,0.0035879306271923463,2.720936434794225,2.8249188360486492,284.210585996647,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,"Unspecified osteoarthritis, unspecified site",MUS006,Osteoarthritis,Musculoskeletal,False,False,False,False,False,False,False,False,False,False
E6601,E785,154832,431917,1768237,0.021857179863082058,1.4361061746893773,0.3584762813225689,0.08756292284348761,0.006637427836175231,0.07570054984007409,1.7450369777255659,0.0032993735903550977,1.7152040918915055,1.7753887528751284,168.75195574430984,5.226346176164583,Morbid (severe) obesity due to excess calories,END009,Obesity,Endocrine/metabolic,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
F419,Z87891,154745,723719,1189002,0.021844898327946633,1.2738862892906497,0.21381917567453668,0.13014696358795022,0.004696665780353444,0.08802452365675072,1.4005022334556485,0.003061766295678836,1.3782699591523648,1.4230931269230618,110.01195974625554,5.226346176164583,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
F329,Z79899,152404,725159,1032658,0.021514426215854334,1.4416943883056939,0.2101663221445228,0.14758419534831474,0.0065914117473451755,0.09493133542583747,1.6560498755281468,0.0031025799147942294,1.629413309015952,1.6831218789375564,162.58571493251472,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
Z7901,Z79899,152245,585640,1032658,0.021491980651641315,1.7832917085075943,0.259963458780138,0.14743022375268483,0.009440121413408453,0.10384685956101178,2.241485715538368,0.0031921054153653066,2.2044011042068283,2.279194200807816,252.85471713543993,5.226346176164583,Long term (current) use of anticoagulants,FAC025,Other specified status,Factors/status,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,True,True,True,False,False,False,False,True,True,False
E876,N179,152241,663288,899456,0.021491415983359227,1.8076575613245989,0.22952473133842313,0.16925897431336273,0.0096023190420055,0.10793383636901162,2.261839867574023,0.0031685710763194033,2.224692120982741,2.2996079045253937,257.5856949778457,5.226346176164583,Hypokalemia,END011,Fluid and electrolyte disorders,Endocrine/metabolic,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
I10,Z8673,151827,1922540,381176,0.021432972816163066,1.4676235622652225,0.07897208900725082,0.3983120658173652,0.0068291102404750125,0.07055521915860902,1.8438265321563556,0.003422584531477141,1.811138109827301,1.8771049332112537,178.76638066456036,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,"Prsnl hx of TIA (TIA), and cereb infrc w/o resid deficits",XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
I2510,I480,151759,1067226,375871,0.02142337345536756,2.6799447291450442,0.14219949663894996,0.4037528833030481,0.013429412526851677,0.11752074205204215,4.2846019540042075,0.0035094720566805114,4.206731325922978,4.363914042033306,414.60015391318643,5.226346176164583,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,Paroxysmal atrial fibrillation,CIR017,Cardiac dysrhythmias,Circulatory,False,False,True,False,False,False,False,False,False,False
F419,Z79899,151038,723719,1032658,0.021321591997521105,1.431615314357965,0.20869702191043762,0.14626139535063884,0.006428211224290709,0.09408480078039591,1.6388976794398926,0.00311188166410287,1.612458605459475,1.6657702681974185,158.7540666665048,5.226346176164583,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E871,N179,150850,511228,899456,0.021295052588262947,2.323899576418096,0.2950738222476077,0.16771248399032304,0.012131553096135268,0.11973799722820626,3.2565183378673344,0.00330324984217414,3.200780553292725,3.3132267296352707,357.42335171649546,5.226346176164583,Hypo-osmolality and hyponatremia,END011,Fluid and electrolyte disorders,Endocrine/metabolic,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
E785,E860,150602,1768237,483351,0.021260043154773457,1.2482289234819768,0.08517070958248243,0.3115789560795364,0.004227876414502892,0.07168158188583837,1.3941492062140033,0.003234831612357723,1.3707773550525284,1.4179195490960341,102.72075366394583,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Dehydration,END011,Fluid and electrolyte disorders,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
F17210,Z79899,148806,789519,1032658,0.021006507096115717,1.2929089463280115,0.18847678143274577,0.1440999827629283,0.004759031080286247,0.08892588672804776,1.4217078986892513,0.003097924319614797,1.398874618627648,1.4449138773983454,113.57891870442306,5.226346176164583,"Nicotine dependence, cigarettes, uncomplicated",XXX000,Unacceptable PDX,Mental/behavioural,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E039,Z79899,148715,734506,1032658,0.020993660892698204,1.3888953099979215,0.20246941481757808,0.1440118606547376,0.00587829493129279,0.09188735635166756,1.5696656670405638,0.0031217952180801175,1.5442634468605196,1.5954857387156927,144.42415797876973,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
E1165,Z794,148471,356093,550187,0.020959216127490805,5.36827147671404,0.41694444990494056,0.2698555218498438,0.017054939635810826,0.19592139971945438,11.261025896247334,0.003768173113855763,11.041423262094513,11.48499620255456,642.5786860611422,5.226346176164583,Type 2 diabetes mellitus with hyperglycemia,END003,Diabetes mellitus with complication,Endocrine/metabolic,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
I480,Z7901,148183,375871,585640,0.02091856001118043,4.768649792168146,0.39423898092696696,0.2530274571409057,0.01653187595534217,0.1821934078256251,9.328750963000061,0.0036858877953874904,9.150764311474113,9.510199538256435,605.8516310472669,5.226346176164583,Paroxysmal atrial fibrillation,CIR017,Cardiac dysrhythmias,Circulatory,Long term (current) use of anticoagulants,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
Z23,Z3801,147782,701100,215243,0.020861952015901058,6.9371188285875975,0.21078590785907858,0.6865821420441083,0.017854658565783155,0.19228402169769218,25.002416988917016,0.004853410655723761,24.376191446111836,25.644730296348122,663.239261642839,5.226346176164583,Encounter for immunization,XXX000,Unacceptable PDX,Factors/status,"Single liveborn infant, delivered by cesarean",PNL001,Liveborn,Factors/status,False,False,True,False,True,False,False,False,True,False
E876,K219,147602,663288,1192577,0.020836541943207075,1.321813765222436,0.22253078602356743,0.12376727037331761,0.005072943097873005,0.08640472807758524,1.4723943510791784,0.003139602462047981,1.4484314852910192,1.4967536587719859,123.22894081420006,5.226346176164583,Hypokalemia,END011,Fluid and electrolyte disorders,Endocrine/metabolic,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
G8929,I10,145295,357606,1922540,0.020510869511512528,1.497052688740255,0.40629911131245,0.07557450040051182,0.006810036090096958,0.06805861392668622,1.905656773488307,0.003515297627773447,1.8709653915735538,1.940991401924121,183.4344571716895,5.226346176164583,Other chronic pain,NVS019,Nervous system pain and pain syndromes,Nervous,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
K219,Z7901,145222,1192577,585640,0.02050056431536441,1.4729291254429344,0.1217715921068409,0.24797145003756574,0.006582335691024085,0.08892984975459202,1.716071274124982,0.0032085506938876185,1.6875344166206871,1.7450907008902055,168.3119846820155,5.226346176164583,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,Long term (current) use of anticoagulants,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
F17210,K219,144452,789519,1192577,0.020391865671062374,1.0867787591269291,0.18296203131273597,0.12112593149121607,0.0016282806269046143,0.0786071730977273,1.1208519961929109,0.003101228142446417,1.1028315570607778,1.1391668921026323,36.78836311270453,5.226346176164583,"Nicotine dependence, cigarettes, uncomplicated",XXX000,Unacceptable PDX,Mental/behavioural,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
N179,Z794,144210,899456,550187,0.020357703239996017,2.064294838870694,0.160330244058631,0.262110882300018,0.010495883670106945,0.11046909339659715,2.7177639363277097,0.003300701236654862,2.671282923472582,2.7650537308124634,302.9081968635884,5.226346176164583,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
I10,M1990,143164,1922540,333307,0.020210042484229872,1.5826344048071515,0.07446607092700282,0.42952593254867133,0.007440168138744171,0.06776407061542124,2.103490097084845,0.003606565412877328,2.0642124155923853,2.1435151514018114,206.17896283117958,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,"Unspecified osteoarthritis, unspecified site",MUS006,Osteoarthritis,Musculoskeletal,False,False,False,False,False,False,False,False,False,False
I10,Z66,143089,1922540,467310,0.020199454953940713,1.1282163446371347,0.07442706003516182,0.3061971710427767,0.0022955706059104505,0.06368679178604222,1.1996647075580948,0.0032926665351359747,1.179196756939284,1.2204879313745876,55.28713747377185,5.226346176164583,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,Do not resuscitate,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E119,I2510,142761,575343,1067226,0.020153152154809457,1.646997531966944,0.24813198387744353,0.13376829275148844,0.007916854429006952,0.09518618383153044,1.9934101396672472,0.0032522571723179856,1.9598136424146357,2.027582571592022,212.11324123733868,5.226346176164583,Type 2 diabetes mellitus without complications,END002,Diabetes mellitus without complication,Endocrine/metabolic,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,False,False,False,False,False,False,False,False
G4733,I2510,142191,470750,1067226,0.020072686924611845,2.0048966047174366,0.30205204460966545,0.13323419781751944,0.010060855452913174,0.10187170660237788,2.6611071371248856,0.0033664826783197524,2.614696028556769,2.7083420473796975,290.7314092143488,5.226346176164583,Obstructive sleep apnea (adult) (pediatric),NVS016,Sleep wake disorders,Nervous,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,False,False,False,False,False,False,False,False
Z515,Z66,142176,201047,467310,0.02007056941855401,10.719887250167055,0.7071779235701104,0.3042434358348848,0.018198295116579312,0.2702035991417402,48.708662816445305,0.0052199428576140605,47.397793032299184,50.05578702260251,744.4251788777018,5.226346176164583,Encounter for palliative care,FAC010,Other aftercare encounter,Factors/status,Do not resuscitate,XXX000,Unacceptable PDX,Factors/status,False,False,True,False,False,False,False,False,False,False
I110,Z87891,141897,497458,1189002,0.020031183805878337,1.6994203193536082,0.2852441814183308,0.11934126267239248,0.008244115252115602,0.09186870331608357,2.111154181882803,0.00331592177158796,2.074882755048502,2.1480596765464286,225.34753683551074,5.226346176164583,Hypertensive heart disease with heart failure,CIR019,Heart failure,Circulatory,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
Z794,Z87891,141430,550187,1189002,0.019965258783944503,1.5314937518446792,0.2570580548068202,0.11894849630194061,0.0069287976427244245,0.08851773014578544,1.8119772374857703,0.0032640339215964224,1.7813289275255366,1.843152861008875,182.1116629686284,5.226346176164583,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,True,False,False,False,False,False,False,False
E785,E872,141168,1768237,443108,0.01992827301146771,1.2763000747030429,0.07983545192188604,0.3185859880661148,0.004314176133737427,0.0681912706014993,1.4406632455324895,0.003348089350294984,1.4156734025508821,1.4660942158610681,109.04834265948342,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Acidosis,END011,Fluid and electrolyte disorders,Endocrine/metabolic,False,False,True,False,False,False,False,False,False,False
E1122,Z87891,139461,548083,1189002,0.019687300822086435,1.5159694720944348,0.25445233659865385,0.11729248563080634,0.0067006931202262966,0.08729275474079007,1.7840318811661022,0.0032791397363515764,1.7537177887315116,1.8148699713647787,176.53285652626948,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E039,N179,139426,734506,899456,0.01968235997461816,1.4949790086914898,0.18982281969105766,0.15501147360182155,0.0065167169387032025,0.09329049283523448,1.723033161871129,0.003216727148054935,1.6943081295024414,1.7522451939007488,169.14278983145215,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,False,False,False,False,False,False,False,False,False,False
F17210,F419,139316,789519,723719,0.019666831596860727,1.7271697931215724,0.17645680471274283,0.19250012781203754,0.008280092623550988,0.10140022504916582,2.093474577950917,0.0032560961483601995,2.0581503218367043,2.1294051080854395,226.9052047038818,5.226346176164583,"Nicotine dependence, cigarettes, uncomplicated",XXX000,Unacceptable PDX,Mental/behavioural,"Anxiety disorder, unspecified",MBD005,Anxiety and fear-related disorders,Mental/behavioural,False,False,True,False,False,False,False,False,False,False
Z794,Z79899,138819,550187,1032658,0.019596671562811228,1.7308071109111653,0.2523123956036766,0.1344288234827019,0.008274398018132545,0.09613331061906087,2.1292272932405703,0.003306144338284129,2.0927522923964323,2.166338024214554,228.59230071273495,5.226346176164583,Long term (current) use of insulin,FAC025,Other specified status,Factors/status,Other long term (current) drug therapy,FAC025,Other specified status,Factors/status,True,True,True,False,False,False,False,True,True,False
Z7982,Z955,138597,878735,319474,0.019565332473155318,3.497252452258403,0.15772331817897317,0.4338287309765427,0.0139708457324224,0.1307997644420788,6.236727477775208,0.003776352310354026,6.114842898818142,6.36104153052798,484.71526269680885,5.226346176164583,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,Presence of coronary angioplasty implant and graft,XXX000,Unacceptable PDX,Factors/status,False,False,True,False,False,False,False,False,False,False
F329,I2510,138444,725159,1067226,0.01954373391136543,1.2672173132639855,0.19091537166331798,0.12972322638316533,0.00412117480741315,0.08370552516685903,1.3795044751750527,0.003191920996271606,1.3566823550416733,1.4027105091740815,100.7933338894022,5.226346176164583,"Major depressive disorder, single episode, unspecified",MBD002,Depressive disorders,Mental/behavioural,Athscl heart disease of native coronary artery w/o ang pctrs,CIR011,Coronary atherosclerosis and other heart disease,Circulatory,False,False,False,False,False,False,False,False,False,False
E785,J9601,138343,1768237,412424,0.019529476037242696,1.3438146857648017,0.07823781540596651,0.33543877174946174,0.0049966120611893775,0.0677382268579134,1.5612707984778882,0.003418892366251767,1.5336212807765135,1.5894188068031878,130.30539026314173,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Acute respiratory failure with hypoxia,RSP012,Respiratory failure; insufficiency; arrest,Respiratory,False,False,False,False,False,False,False,False,False,False
E039,Z7982,137585,734506,878735,0.019422471397786925,1.510025958820902,0.1873163731814308,0.15657166267418504,0.006560128678226735,0.09323649956358393,1.7440889126256574,0.003235897941861009,1.7148410315750138,1.7738356379016262,171.8942674309058,5.226346176164583,"Hypothyroidism, unspecified",END001,Thyroid disorders,Endocrine/metabolic,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
D62,I10,137562,413351,1922540,0.019419224555164916,1.2262265126517187,0.33279706593185937,0.07155221737909224,0.0035826524742279438,0.06257571091497223,1.3651999748323191,0.00341471755848414,1.3410520576397458,1.3897827162372842,91.1644709360522,5.226346176164583,Acute posthemorrhagic anemia,BLD004,Acute posthemorrhagic anemia,Blood/immune,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
D62,E785,137353,413351,1768237,0.019389720637425792,1.331206043648053,0.33229144238189817,0.07767793570658232,0.004824191334170853,0.06719041597468002,1.5378122940567522,0.0034227600280318494,1.5105476835059612,1.565569016837169,125.7350251358429,5.226346176164583,Acute posthemorrhagic anemia,BLD004,Acute posthemorrhagic anemia,Blood/immune,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,False,False,False,False,False,False,False,False,False,False
E785,N400,137245,1768237,261384,0.0193744745938094,2.1035055176539132,0.07761685792119495,0.5250703945153491,0.010163909453282367,0.07252522754463173,3.5190312098581624,0.004018384739048531,3.445897033113662,3.5937175536455825,313.10733266287457,5.226346176164583,"Hyperlipidemia, unspecified",END010,Disorders of lipid metabolism,Endocrine/metabolic,Benign prostatic hyperplasia without lower urinry tract symp,GEN012,Hyperplasia of prostate,Genitourinary,False,False,False,False,False,False,False,False,False,False
E119,K219,137238,575343,1192577,0.019373486424315745,1.4168625297126878,0.23853249279125668,0.11507684619106355,0.005699974691145476,0.08415987911806226,1.6186404797539906,0.0032710982518535736,1.5912035746092952,1.6465504756935605,147.22473915576484,5.226346176164583,Type 2 diabetes mellitus without complications,END002,Diabetes mellitus without complication,Endocrine/metabolic,Gastro-esophageal reflux disease without esophagitis,DIG004,Esophageal disorders,Digestive,False,False,False,False,False,False,False,False,False,False
O701,Z370,137161,138661,696749,0.019362616559885543,10.056956192451452,0.9891822502361876,0.19685855308009054,0.01743732065629806,0.19643565547533903,1043.100604966339,0.02599382282270477,910.5967839826372,1194.8854764480354,267.36940368697304,5.226346176164583,Second degree perineal laceration during delivery,PRG026,OB-related trauma to perineum and vulva,Pregnancy/childbirth,Single live birth,XXX000,Unacceptable PDX,Factors/status,False,False,False,True,True,False,False,False,True,True
G4733,Z87891,136984,470750,1189002,0.019337629988403125,1.7336583970171235,0.2909909718534254,0.11520922588860237,0.008183396823625783,0.08995723577064924,2.1695073755582546,0.0033803222837582836,2.1315158461490085,2.208176055132469,229.1202024226796,5.226346176164583,Obstructive sleep apnea (adult) (pediatric),NVS016,Sleep wake disorders,Nervous,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
N179,Z66,136095,899456,467310,0.019212132462708954,2.2936321617021864,0.15130812402163085,0.29123066058933045,0.010835840577940934,0.11058601364621413,3.1505861855867354,0.003442064475623998,3.094415717735743,3.2077762712739855,333.4012289177808,5.226346176164583,"Acute kidney failure, unspecified",GEN002,Acute and unspecified renal failure,Genitourinary,Do not resuscitate,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E1165,I10,135935,356093,1922540,0.019189545731425412,1.406562608883254,0.38174016338428446,0.07070594109875478,0.005546679349060085,0.06344104488826703,1.7076272137886153,0.003558190075482062,1.6761650563894153,1.7396799260048597,150.3867981437102,5.226346176164583,Type 2 diabetes mellitus with hyperglycemia,END003,Diabetes mellitus with complication,Endocrine/metabolic,Essential (primary) hypertension,CIR007,Essential hypertension,Circulatory,False,False,False,False,False,False,False,False,False,False
E119,Z87891,135455,575343,1189002,0.019121785537574792,1.4026593774652547,0.23543347185939517,0.1139232734680009,0.005489263027277412,0.08315785596326333,1.5943656971923676,0.00328455425531992,1.5672300433684094,1.6219711886841075,142.02108988571294,5.226346176164583,Type 2 diabetes mellitus without complications,END002,Diabetes mellitus without complication,Endocrine/metabolic,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E1122,Z7982,134966,548083,878735,0.019052754840089472,1.9851197860952898,0.24625102402373364,0.15359124195576596,0.009454968865890884,0.1044748160005945,2.544128802428892,0.003368533911571115,2.499731059165926,2.589315094363771,277.20910597758234,5.226346176164583,Type 2 diabetes mellitus w diabetic chronic kidney disease,END003,Diabetes mellitus with complication,Endocrine/metabolic,Long term (current) use of aspirin,FAC025,Other specified status,Factors/status,False,False,False,False,False,False,False,False,False,False
N183,Z87891,134924,472288,1189002,0.01904682582312754,1.7020264675473482,0.28568161799579916,0.11347668044292608,0.007856150362848494,0.08839557484902048,2.1085952544782796,0.0033918048778451234,2.0715460719433043,2.146307054149847,219.94837452927268,5.226346176164583,"Chronic kidney disease, stage 3 (moderate)",GEN003,Chronic kidney disease,Genitourinary,Personal history of nicotine dependence,XXX000,Unacceptable PDX,Factors/status,False,False,False,False,False,False,False,False,False,False
E6601,G4733,133910,431917,470750,0.018903682413618107,4.66540103098598,0.3100364190342126,0.28446096654275094,0.01485179442198215,0.17419028379578982,8.424416390775303,0.0037350248471245775,8.261561967909186,8.590481049568968,570.5809974343647,5.226346176164583,Morbid (severe) obesity due to excess calories,END009,Obesity,Endocrine/metabolic,Obstructive sleep apnea (adult) (pediatric),NVS016,Sleep wake disorders,Nervous,False,False,False,False,False,False,False,False,False,False
