code_a,desc_a,code_b,desc_b,n_both,n_a,n_b,support,lift,odds_ratio,or_ci_low,or_ci_high,or_adjusted,confounding_ratio,conf_a_to_b,conf_b_to_a,jaccard,leverage,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,same_chapter,obstetric,hospitals_contributing,pct_of_all_hospitals,top10_share_of_pairs,top10_share_of_discharges,concentration,hospital_dispersed
H3530,Unspecified macular degeneration,H409,Unspecified glaucoma,3210,29537,82887,0.000453146296376,9.287927696077563,10.6744653052974,9.663879391972626,11.790731747816158,3.638467273618192,2.933780766064832,0.1086772522598774,0.0387274240833906,0.0293918362114747,0.000404357555636,Eye/ear,Eye/ear,Retinal and vitreous conditions,Glaucoma,True,False,1399,30.626094570928196,0.04953271028037383,0.01015301804609246,4.878619348011228,True
P0738,"Preterm newborn, gestational age 35 completed weeks",P284,Other apnea of newborn,1365,15066,22446,0.0001926930512627,28.59317137890972,33.31708006592726,28.600898677229164,38.810942154176615,3.6337870406103296,9.168693622819276,0.0906013540422142,0.0608126169473402,0.0377624699145157,0.0001859539229334,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Respiratory perinatal condition,True,True,676,14.79859894921191,0.07472527472527472,0.00911261673634438,8.200199447349032,True
P831,Neonatal erythema toxicum,Q825,Congenital non-neoplastic nevus,565,13514,10113,7.975939484500209e-05,29.285397525352888,32.29199612959501,25.63616835065553,40.67585295004178,3.619682783702995,8.921222675916304,0.0418084948941838,0.0558686838722436,0.0244991761338999,7.703587385554128e-05,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Other specified and unspecified congenital anomalies,False,True,226,4.947460595446585,0.2991150442477876,0.011186784503526,26.73825031254589,False
P220,Respiratory distress syndrome of newborn,P2989,Oth cardiovasc disorders originating in the perinatal period,1136,21752,12805,0.0001603657921131,28.891237978682412,33.30543081058985,28.19872504438538,39.33694589854692,3.61685337866782,9.208399490846128,0.0522250827510114,0.0887153455681374,0.0339906047096137,0.0001548151198909,Perinatal,Perinatal,Respiratory distress syndrome,Other specified and unspecified perinatal conditions,True,True,556,12.171628721541156,0.0818661971830986,0.010738720221688768,7.623459359501251,True
G301,Alzheimer's disease with late onset,N3000,Acute cystitis without hematuria,586,10815,44597,8.272390332596676e-05,8.606608433749491,9.156715398908704,7.324157816972386,11.447792222924988,3.603833893519785,2.54082615055422,0.0541840036985668,0.0131398973025091,0.0106883595374457,7.311223062553604e-05,Nervous,Genitourinary,Neurocognitive disorders,Urinary tract infections,False,False,368,8.056042031523642,0.10238907849829351,0.008113718545329805,12.619254405518896,True
P011,Newborn affected by premature rupture of membranes,P704,Other neonatal hypoglycemia,599,4283,34737,8.455907524275442e-05,28.52023088056142,33.57924222545808,26.62906376056177,42.34341539659897,3.5987285433139165,9.330862781480144,0.1398552416530469,0.0172438610127529,0.0155904323156607,8.15941947830949e-05,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Other specified and unspecified perinatal conditions,True,True,320,7.005253940455342,0.15525876460767946,0.0095306124321604,16.290533867872895,True
O620,Primary inadequate contractions,O770,Labor and delivery complicated by meconium in amniotic fluid,2362,14952,63793,0.0003334366205732,17.541800852639042,21.40405327664509,19.00118668163293,24.11078341292788,3.58955322909833,5.962873903954235,0.157972177635099,0.0370260059881178,0.0309231111634787,0.0003144285025713,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,1008,22.066549912434326,0.05927180355630821,0.010886380977454913,5.444582885630846,True
P0718,"Other low birth weight newborn, 2000-2499 grams",P369,"Bacterial sepsis of newborn, unspecified",587,18568,7678,8.286507039648889e-05,29.166979985508934,32.51880028191563,25.89560963626606,40.8359712950784,3.5659095499395583,9.119356457728104,0.0316135286514433,0.0764522010940349,0.0228769632487626,8.002401278827375e-05,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Perinatal infections,True,True,369,8.077933450087565,0.10051107325383304,0.008731042144723068,11.511921668432292,True
P819,"Disturbance of temperature regulation of newborn, unsp",Q250,Patent ductus arteriosus,569,10397,14287,8.032406312709059e-05,27.134996837492476,29.81848131434716,23.700205295178066,37.516207847995794,3.5505017390674447,8.398385215881945,0.0547273251899586,0.0398264156225939,0.0235952726518764,7.736389830348144e-05,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,254,5.560420315236427,0.21616871704745166,0.010845442527003497,19.9317562662127,True
O660,Obstructed labor due to shoulder dystocia,O721,Other immediate postpartum hemorrhage,827,12203,25762,0.0001167451673217,18.63485080300264,20.55535728450223,16.980207884943106,24.883247364020985,3.537920962453757,5.810010314714853,0.0677702204375973,0.0321015449111093,0.0222682966234046,0.000110480283929,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during the puerperium,True,True,574,12.56567425569177,0.07013301088270858,0.008659329272897828,8.099127388793555,True
P0718,"Other low birth weight newborn, 2000-2499 grams",P221,Transient tachypnea of newborn,2121,18568,29731,0.0002994153565774,27.21652174000938,32.877224382577985,29.025201489411483,37.24046096619525,3.5337465858454102,9.30378667057487,0.114228780697975,0.0713396791228011,0.0459309627961366,0.0002884141213925,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,885,19.373905429071804,0.06789250353606789,0.008671469640962732,7.829411431639432,True
F10239,"Alcohol dependence with withdrawal, unspecified",Z560,"Unemployment, unspecified",1642,68189,22259,0.0002317963297973,7.663369733482791,8.37385271334387,7.31247121913076,9.589290290993022,3.5322216001526043,2.370704236954468,0.0240801302262828,0.0737679141021609,0.0184897416841204,0.0002015490185153,Mental/behavioural,Factors/status,Alcohol-related disorders,Unacceptable PDX,False,False,487,10.661120840630472,0.3032886723507917,0.004014932652719831,75.5401643276221,False
O692XX0,"Labor and del comp by oth cord entangle, w comprsn, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,1929,6573,133063,0.0002723112790371,15.623483830490509,22.00542641415171,19.08662334999162,25.370584560147385,3.51172845944359,6.26626650331567,0.2934732998630762,0.0144968924494412,0.0140080024980574,0.0002548816658989,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,902,19.746059544658493,0.07983411093831,0.010538262981547347,7.575642312030047,True
O691XX0,"Labor and delivery comp by cord around neck, w comprsn, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,6108,21179,133063,0.0008622484667491,15.353339909935253,22.14191071544639,20.426456111259288,24.00143262543524,3.5098523217220987,6.30850209235656,0.2883988856886538,0.0459030684713256,0.0412329377455547,0.0008060881477692,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,1543,33.7784588441331,0.06597904387688278,0.009616724345178898,6.860864625901407,True
F10229,"Alcohol dependence with intoxication, unspecified",Z560,"Unemployment, unspecified",702,28157,22259,9.909928350653356e-05,7.93435594247432,8.348848685602393,6.816008844085577,10.226406093291398,3.495084609469176,2.3887400788475888,0.0249316333416202,0.0315378049328361,0.0141207708090276,8.660938713371851e-05,Mental/behavioural,Factors/status,Alcohol-related disorders,Unacceptable PDX,False,False,348,7.618213660245184,0.16951566951566951,0.0040207205026112375,42.16052058470077,False
F1510,"Other stimulant abuse, uncomplicated",R45850,Homicidal ideations,864,47024,15565,0.0001219683489311,8.362028556448188,8.945377007386275,7.43807248953915,10.758132556090878,3.49314113120398,2.5608404216703016,0.0183735964613814,0.0555091551557982,0.0139975698663426,0.0001073823728001,Mental/behavioural,Symptoms/signs,Stimulant-related disorders,Unacceptable PDX,False,False,394,8.62521891418564,0.2013888888888889,0.006230549824564623,32.32281171958391,False
P221,Transient tachypnea of newborn,P284,Other apnea of newborn,2526,29731,22446,0.0003565880201388,26.81337415126318,32.792479720847105,29.23451169778553,36.78346802432224,3.472119204093194,9.44451437098959,0.0849618243584137,0.1125367548783747,0.0508751082556242,0.0003432891336158,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Respiratory perinatal condition,True,True,889,19.461471103327497,0.07838479809976247,0.008834235273274744,8.872844753964332,True
C569,Malignant neoplasm of unspecified ovary,Z90710,Acquired absence of both cervix and uterus,1940,7929,214920,0.0002738641168129,8.06441888163556,10.439764088803836,9.103171058078962,11.972605319017047,3.461356196201062,3.016090658413537,0.2446714592004036,0.0090266145542527,0.0087818966180644,0.0002399045568207,Neoplasm,Factors/status,Female reproductive system cancers - ovary,Unacceptable PDX,False,False,872,19.089316987740805,0.07474226804123711,0.010942988972734286,6.83015108828731,True
G20,Parkinson's disease,G912,(Idiopathic) normal pressure hydrocephalus,551,71871,6982,7.77830558576923e-05,7.778299552588454,8.422833543232697,6.673998731704035,10.629927836215227,3.460058567636272,2.434303749079811,0.0076665136146707,0.0789172156975078,0.0070368572961099,6.778304810126593e-05,Nervous,Nervous,Parkinson`s disease,Other nervous system disorders (neither hereditary nor degenerative),True,False,419,9.172504378283712,0.08348457350272233,0.01087621694837732,7.67588343437539,True
P701,Syndrome of infant of a diabetic mother,P929,"Feeding problem of newborn, unspecified",728,9703,18772,0.0001027696273401,28.3127073529819,31.73863354909855,25.85388256258715,38.96284657151167,3.4584364649867503,9.17716253295986,0.0750283417499742,0.038781163434903,0.0262370706743071,9.913982161157672e-05,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Neonatal digestive and feeding disorders,True,True,385,8.428196147110333,0.14697802197802198,0.006701200837685397,21.93308714931582,True
P0718,"Other low birth weight newborn, 2000-2499 grams",P84,Other problems with newborn,991,18568,13576,0.0001398965668874,27.84859538650969,31.60949981376425,26.4856902552674,37.72453988725674,3.446929744099124,9.170334808209324,0.0533713916415338,0.0729964643488509,0.0318107405386319,0.0001348730974827,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Neonatal acidemia and hypoxia,True,True,523,11.449211908931698,0.11604439959636731,0.009023399147774395,12.860386390531051,True
O480,Post-term pregnancy,O640XX0,"Obstructed labor due to incmpl rotation of fetal head, unsp",856,83234,4352,0.0001208390123669,16.73981713408265,20.806379472833708,17.03318142012961,25.415418064880903,3.446518402521811,6.036926846991364,0.0102842588365331,0.1966911764705882,0.0098697105961028,0.0001136203545166,Pregnancy/childbirth,Pregnancy/childbirth,Prolonged pregnancy,"Malposition, disproportion or other labor complications",True,True,534,11.690017513134851,0.10163551401869159,0.008048640525819105,12.627662235958564,True
O365930,"Matern care for oth or susp poor fetl grth, third tri, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,7067,25145,133063,0.0009976276873798,14.96210638106741,21.510233548664196,19.95978196858301,23.18112232119368,3.442747639665423,6.247984400841713,0.2810499105189898,0.053110180891758,0.0467576633739355,0.000930950732814,Pregnancy/childbirth,Pregnancy/childbirth,Maternal care related to fetal conditions,Complications specified during childbirth,True,True,1563,34.21628721541156,0.04811093816329418,0.013001204860946906,3.700498429019459,True
O6989X0,"Labor and delivery complicated by oth cord comp, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,1538,5334,133063,0.000217114954463,15.350149551387542,21.404155093704503,18.26459896238212,25.083378847733805,3.438116339975241,6.225547066234135,0.2883389576302962,0.0115584347264077,0.0112378433278045,0.0002029707955585,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,752,16.46234676007005,0.09947984395318596,0.009681520030548554,10.275229885316824,True
O480,Post-term pregnancy,O7581,Maternal exhaustion complicating labor and delivery,1594,83234,8220,0.0002250203104122,16.50373839777599,20.61374546696116,17.79680677467162,23.87655873082896,3.434692260939595,6.001628064728587,0.0191508277867217,0.1939172749391727,0.0177387046516803,0.0002113858050057,Pregnancy/childbirth,Pregnancy/childbirth,Prolonged pregnancy,Complications specified during childbirth,True,True,837,18.323117338003502,0.07151819322459223,0.007796798472007629,9.172764113547329,True
P704,Other neonatal hypoglycemia,Q250,Patent ductus arteriosus,1727,34737,14287,0.0002437955307917,24.65049143216515,29.31677826741361,25.558819727339507,33.62727610858111,3.4272156468785178,8.554109600344267,0.0497164406828453,0.1208791208791208,0.0365139438019324,0.0002339054427396,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,618,13.528896672504379,0.09148812970469021,0.010502830046846292,8.710807401112003,True
P229,"Respiratory distress of newborn, unspecified",Q211,Atrial septal defect,1486,18929,41831,0.0002097742667958,13.294116765692811,14.83725450601784,12.85249140516784,17.128517291817,3.406011852561431,4.356195793875393,0.0785038829309525,0.0355238937629987,0.0250700138340587,0.000193994785504,Perinatal,Congenital,Respiratory distress syndrome,Cardiac and circulatory congenital anomalies,False,True,569,12.456217162872154,0.10767160161507403,0.0066601212201634575,16.16661289723965,True
O4103X0,"Oligohydramnios, third trimester, not applicable or unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,5163,18394,133063,0.0007288455851057,14.942911688345369,21.16735405143537,19.403313606018223,23.09177116015102,3.375869600618344,6.270193033391526,0.2806893552245297,0.0388011693708995,0.035291946354601,0.0006800702459812,Pregnancy/childbirth,Pregnancy/childbirth,Polyhydramnios and other problems of amniotic cavity,Complications specified during childbirth,True,True,1371,30.013134851138354,0.08502808444702692,0.012687813964387782,6.7015551052123055,True
L22,Diaper dermatitis,P704,Other neonatal hypoglycemia,1081,11052,34737,0.0001526016032344,19.946151191668463,22.683708621120413,19.1424589337631,26.880070036370203,3.3751329636174536,6.720834072506616,0.09781035106768,0.0311195555171718,0.0241791178312606,0.0001449509240749,Skin,Perinatal,Contact dermatitis,Other specified and unspecified perinatal conditions,False,True,546,11.952714535901926,0.09343200740055504,0.011717149187477634,7.973953894895169,True
O6982X0,"Labor and del comp by oth cord entangle, w/o comprsn, unsp",O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,1529,5381,133063,0.0002158444508283,15.127033903927446,20.96802902229328,17.892450885786914,24.57227597751749,3.360008940726629,6.240468222610971,0.2841479278944434,0.011490797592118,0.0111675126903553,0.0002015756621021,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during childbirth,True,True,675,14.776707530647986,0.10725964682799215,0.009360364945110713,11.458917195746528,True
F840,Autistic disorder,F913,Oppositional defiant disorder,618,16737,6556,8.724124958267485e-05,39.896841157040896,45.623186471260425,36.44416242259545,57.114089210097504,3.3530702745455385,13.60639137736056,0.0369241799605664,0.0942647956070774,0.0272546857772877,8.50545789828828e-05,Mental/behavioural,Mental/behavioural,Neurodevelopmental disorders,"Disruptive, impulse-control and conduct disorders",True,False,270,5.910683012259194,0.14563106796116504,0.010941577302029064,13.309878817394859,True
P0738,"Preterm newborn, gestational age 35 completed weeks",P819,"Disturbance of temperature regulation of newborn, unsp",608,15066,10397,8.582957887745358e-05,27.49566132670509,30.34708415338222,24.289718098472687,37.91503519632739,3.3489107568789374,9.061777502146578,0.0403557679543342,0.0584784072328556,0.0244618788976061,8.270801079230656e-05,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,320,7.005253940455342,0.15460526315789475,0.01051130007107762,14.708481549613357,True
P229,"Respiratory distress of newborn, unspecified",P704,Other neonatal hypoglycemia,2415,18929,34737,0.0003409184753109,26.017391542509447,31.82363427891685,28.295107545461864,35.792184111372336,3.3408556948313777,9.525593795670687,0.1275820170109356,0.0695224112617669,0.0471210317847456,0.0003278149912528,Perinatal,Perinatal,Respiratory distress syndrome,Other specified and unspecified perinatal conditions,True,True,1012,22.15411558669002,0.07246376811594203,0.008816307055318435,8.219288151066413,True
O480,Post-term pregnancy,O701,Second degree perineal laceration during delivery,22416,83234,138661,0.003164401052824,13.75845353475956,21.82817413354449,20.895571709754304,22.802400078956406,3.329929906661061,6.555145226895097,0.2693130211211764,0.1616604524704134,0.1123727309641616,0.0029344041970851,Pregnancy/childbirth,Pregnancy/childbirth,Prolonged pregnancy,OB-related trauma to perineum and vulva,True,True,2115,46.30035026269702,0.04724304068522484,0.0115038457439187,4.10671715675595,True
O620,Primary inadequate contractions,O721,Other immediate postpartum hemorrhage,944,14952,25762,0.0001332617145728,17.360400005167275,19.13622788225541,16.002906524227345,22.88304421495021,3.294821610648569,5.807970853538425,0.063135366506153,0.0366431177703594,0.0237364847875282,0.000125585525399,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",Complications specified during the puerperium,True,True,493,10.792469352014011,0.1260593220338983,0.012615536424280455,9.99238698968667,True
P2989,Oth cardiovasc disorders originating in the perinatal period,P590,Neonatal jaundice associated with preterm delivery,1509,12805,32167,0.0002130211094178,25.951693030831738,30.685421647488155,26.50870043662684,35.5202286862445,3.290666372215286,9.32498715353834,0.117844591956267,0.0469114309696272,0.0347191864344384,0.000204812738998,Perinatal,Perinatal,Other specified and unspecified perinatal conditions,Hemolytic jaundice and perinatal jaundice,True,True,641,14.032399299474607,0.06958250497017893,0.008420333422503866,8.2636282292831,True
P000,Newborn affected by maternal hypertensive disorders,P221,Transient tachypnea of newborn,533,4786,29731,7.5242048588294e-05,26.534541973190645,30.283465078139237,23.774412518671586,38.57459175567976,3.28019288843832,9.232220819964343,0.1113664855829502,0.0179274158285964,0.0156838512241054,7.24064221559887e-05,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Other specified and unspecified perinatal conditions,True,True,294,6.436077057793345,0.17073170731707318,0.007213213802469153,23.669298040026217,True
O4202,"Full-term prem ROM, onset labor within 24 hours of rupture",O7581,Maternal exhaustion complicating labor and delivery,531,26253,8220,7.495971444724975e-05,17.430520766344117,18.94404426932576,14.95171380199802,24.00238648429834,3.277001457220128,5.780908100479135,0.0202262598560164,0.0645985401459854,0.0156443344528902,7.065922822242126e-05,Pregnancy/childbirth,Pregnancy/childbirth,"Uncomplicated pregnancy, delivery or puerperium",Complications specified during childbirth,True,True,352,7.705779334500876,0.1111111111111111,0.008902418968336932,12.481002242907005,True
C61,Malignant neoplasm of prostate,R310,Gross hematuria,1469,39609,30607,0.000207374426597,8.583684607606875,9.27571324402088,8.045507352159774,10.694024928360513,3.2544292514206106,2.850181253739618,0.0370875306117296,0.047995556572026,0.0213682051580432,0.000183215287943,Neoplasm,Symptoms/signs,Male reproductive system cancers - prostate,Hematuria,False,False,943,20.643607705779335,0.04016337644656229,0.00963352322657103,4.16912644543009,True
P284,Other apnea of newborn,P701,Syndrome of infant of a diabetic mother,814,22446,9703,0.000114909995405,26.47561228377676,29.870900842370503,24.58829152372265,36.28843900251764,3.2440676127293866,9.20785396862882,0.0362648133297692,0.0838915799237349,0.0259773416307643,0.0001105697748966,Perinatal,Perinatal,Respiratory perinatal condition,Other specified and unspecified perinatal conditions,True,True,458,10.026269702276707,0.08722358722358722,0.007676665294993298,11.36217144708318,True
P229,"Respiratory distress of newborn, unspecified",Q250,Patent ductus arteriosus,934,18929,14287,0.0001318500438676,24.46497396194773,27.422259394681053,22.87986265605431,32.866469594396335,3.2418492845723224,8.458832285998362,0.0493422790427386,0.0653741163295303,0.0289325320612105,0.0001264607046403,Perinatal,Congenital,Respiratory distress syndrome,Cardiac and circulatory congenital anomalies,False,True,452,9.89492119089317,0.11884368308351177,0.008475670914148541,14.021743445126516,True
P030,Newborn affected by breech delivery and extraction,P704,Other neonatal hypoglycemia,756,6044,34737,0.0001067223053147,25.50771927933388,29.651023713328016,24.15193027169265,36.40219217918122,3.2346353899080467,9.16672828283466,0.1250827266710787,0.0217635374384661,0.0188881948782011,0.0001025383834146,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Other specified and unspecified perinatal conditions,True,True,445,9.74168126094571,0.08597883597883597,0.009412737928274423,9.134306790861427,True
P0738,"Preterm newborn, gestational age 35 completed weeks",P285,Respiratory failure of newborn,538,15066,9497,7.594788394090464e-05,26.63572192080723,29.20601839756113,23.06828956815937,36.97679917353057,3.2194803794267437,9.071655967899243,0.0357095446701181,0.0566494682531325,0.0223933402705515,7.309652950167782e-05,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Respiratory perinatal condition,True,True,276,6.042031523642732,0.14684014869888476,0.00758589486864757,19.356997591117914,True
L22,Diaper dermatitis,Z3831,"Twin liveborn infant, delivered by cesarean",519,11052,16645,7.326570960098421e-05,19.985235937011275,21.580918478801262,17.002086389058444,27.39287589365424,3.2104609826233688,6.722062219602749,0.0469598262757871,0.0311805346951036,0.0190963279122819,6.959971787429656e-05,Skin,Factors/status,Contact dermatitis,Liveborn,False,False,326,7.136602451838879,0.11753371868978806,0.008536513921543577,13.768350847899226,True
P819,"Disturbance of temperature regulation of newborn, unsp",Q211,Atrial septal defect,790,10397,41831,0.0001115219857124,12.867299155146434,14.098399543661769,11.599427399256877,17.135748416810326,3.2083329111825902,4.3943069294717,0.0759834567663749,0.0188855155267624,0.0153582954236167,0.0001028548999186,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,298,6.523642732049037,0.2139240506329114,0.010791516706064043,19.823353515516658,True
P704,Other neonatal hypoglycemia,Q211,Atrial septal defect,2485,34737,41831,0.0003508001702474,12.114414668574778,13.72919591991671,12.275022609811051,15.355639382431988,3.187983834639557,4.306545024080704,0.0715375536171805,0.0594057039038034,0.0335434580133093,0.0003218429172687,Perinatal,Congenital,Other specified and unspecified perinatal conditions,Cardiac and circulatory congenital anomalies,False,True,710,15.542907180385289,0.08853118712273642,0.009472028097893716,9.34659253623023,True
O660,Obstructed labor due to shoulder dystocia,O701,Second degree perineal laceration during delivery,3426,12203,138661,0.0004836383836088,14.342769434821754,20.022637357755613,18.004321809254815,22.26720956265688,3.178908570785466,6.2985886230783565,0.280750635089732,0.0247077404605476,0.0232368860131038,0.0004499183697853,Pregnancy/childbirth,Pregnancy/childbirth,"Malposition, disproportion or other labor complications",OB-related trauma to perineum and vulva,True,True,1416,30.998248686514888,0.03882078225335668,0.010617316541039737,3.656364779490225,True
P025,Newborn affected by other compression of umbilical cord,P9683,Meconium staining,1038,9825,29477,0.0001465314192019,25.389147030664613,29.277472618435823,24.594795068624112,34.85169933441577,3.1773978531984,9.214292314374427,0.105648854961832,0.0352138955796044,0.0271273259460589,0.0001407599996649,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Other specified and unspecified perinatal conditions,True,True,510,11.1646234676007,0.11368015414258188,0.007794822133020319,14.584060059691621,True
N838,"Oth noninflammatory disord of ovary, fallop and broad ligmt",O34211,Matern care for low transverse scar from prev cesarean del,593,4048,111389,8.371207281962166e-05,9.31619310741188,10.80318590799152,8.559817918920722,13.63449863865118,3.16480778174944,3.4135361933481287,0.14649209486166,0.0053236854626578,0.0051635261746368,7.472642043409725e-05,Genitourinary,Pregnancy/childbirth,Other specified female genital disorders,Previous C-section,False,True,420,9.194395796847635,0.09443507588532883,0.008214511833682605,11.496127560265883,True
O714,Obstetric high vaginal laceration alone,O721,Other immediate postpartum hemorrhage,710,11771,25762,0.0001002286200707,16.585631451943026,18.067671292626937,14.719395705726258,22.17759155774452,3.1524487688721807,5.731313216262297,0.0603177300144422,0.0275599720518593,0.019281427368764,9.418552063484506e-05,Pregnancy/childbirth,Pregnancy/childbirth,Complications specified during childbirth,Complications specified during the puerperium,True,True,476,10.42031523642732,0.07183098591549296,0.008154233494569656,8.809042071621947,True
O4202,"Full-term prem ROM, onset labor within 24 hours of rupture",O701,Second degree perineal laceration during delivery,7221,26253,138661,0.0010193674162402,14.05175846467863,19.9936422115566,18.57339839187673,21.522487185682238,3.1493113657046026,6.348575891632542,0.275054279510913,0.0520766473629932,0.0457915062811919,0.0009468236546318,Pregnancy/childbirth,Pregnancy/childbirth,"Uncomplicated pregnancy, delivery or puerperium",OB-related trauma to perineum and vulva,True,True,1368,29.947460595446586,0.06896551724137931,0.00804835819167806,8.568892636101747,True
P025,Newborn affected by other compression of umbilical cord,P1281,Caput succedaneum,502,9825,13924,7.086586940210805e-05,25.994037497633464,28.350631298815816,22.22193252306938,36.16959480040653,3.098211701366979,9.150643671737177,0.0510941475826972,0.0360528583740304,0.0215941841958102,6.813963384102756e-05,Perinatal,Perinatal,Newborn affected by maternal conditions or complications of labor/delivery,Birth trauma,True,True,245,5.363397548161121,0.22111553784860558,0.007974527813794987,27.727727962287865,False
P704,Other neonatal hypoglycemia,Z051,Obs & eval of NB for suspected infect condition ruled out,8910,34737,85239,0.0012577985983521,21.316389486794694,31.51597353799293,29.4745108508187,33.69883195262192,3.0967507919681587,10.177110027624394,0.2564988340962086,0.1045296167247386,0.0802225703635676,0.0011987924238247,Perinatal,Factors/status,Other specified and unspecified perinatal conditions,"Exposure, encounters, screening or contact with infectious disease",False,True,1358,29.728546409807354,0.0595959595959596,0.01180311993342561,5.0491700442006024,True
O480,Post-term pregnancy,O660,Obstructed labor due to shoulder dystocia,2176,83234,12203,0.0003071795454561,15.176027722283346,18.718818903929368,16.51998134558056,21.21032547363264,3.090450073412753,6.056987965917328,0.0261431626498786,0.1783168073424567,0.0233323682997179,0.0002869384421135,Pregnancy/childbirth,Pregnancy/childbirth,Prolonged pregnancy,"Malposition, disproportion or other labor complications",True,True,1042,22.810858143607707,0.05193014705882353,0.009937173595264127,5.225846822639033,True
P220,Respiratory distress syndrome of newborn,P809,"Hypothermia of newborn, unspecified",502,21752,6410,7.086586940210805e-05,25.504281349996184,28.2395128626784,22.09216683123265,36.09741374911043,3.067987763170674,9.204571544149088,0.0230783376241265,0.0783151326053042,0.0181489515545914,6.808728221395666e-05,Perinatal,Perinatal,Respiratory distress syndrome,Other specified and unspecified perinatal conditions,True,True,234,5.122591943957969,0.34063745019920316,0.009802359042915496,34.7505583816983,False
P0519,"Newborn small for gestational age, other",P704,Other neonatal hypoglycemia,1562,13158,34737,0.0002205029641555,24.208363754859256,28.58198108530245,24.7549762173642,33.00062321156897,3.055697479480512,9.353668443042851,0.1187110503115975,0.0449664622736563,0.0337124727516025,0.0002113944194233,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,734,16.06830122591944,0.07874519846350832,0.01260198438551033,6.248634822468831,True
P229,"Respiratory distress of newborn, unspecified",P701,Syndrome of infant of a diabetic mother,657,18929,9703,9.274676533303784e-05,25.339513036905537,28.065018860119785,22.64422463632422,34.78349540639143,3.0549499066823462,9.186736187958708,0.0347086481060806,0.0677110172111718,0.023485254691689,8.908660165120395e-05,Perinatal,Perinatal,Respiratory distress syndrome,Other specified and unspecified perinatal conditions,True,True,462,10.1138353765324,0.076103500761035,0.006388515776478884,11.912547988255962,True
Z0110,Encounter for exam of ears and hearing w/o abnormal findings,Z412,Encounter for routine and ritual male circumcision,1387,19877,21437,0.0001957987268141,23.058349257036525,26.36155264904279,22.68735567703008,30.630782536364148,3.040467601677548,8.670229748377542,0.0697791417215877,0.0647012175211083,0.0347383975755754,0.0001873072808467,Factors/status,Factors/status,Unacceptable PDX,Encounter for prophylactic or other procedures,True,False,108,2.364273204903678,0.437635183850036,0.0050766501901167525,86.20550312921429,False
P0738,"Preterm newborn, gestational age 35 completed weeks",P701,Syndrome of infant of a diabetic mother,520,15066,9703,7.340687667150634e-05,25.19799275711518,27.50625156438567,21.64920334111461,34.947885296379496,3.0390044658714217,9.051073097550836,0.0345148015398911,0.053591672678553,0.0214441832652892,7.049367333110224e-05,Perinatal,Perinatal,Short gestation; low birth weight; and fetal growth retardation,Other specified and unspecified perinatal conditions,True,True,382,8.362521891418563,0.08076923076923077,0.009756762079136849,8.278282294280991,True
